459764023832371200,103154336,Diego Rodriguez,104,244,Central America,Fri Apr 25 18:40:59 +0000 2014,RT @FCBarcelona_es: Luto inmenso en la familia del FC Barcelona: nos ha dejado Tito Vilanova a la edad de 45 años. Descanse en paz
459764024537018368,1616185920,CAROLA.,5,64,,Fri Apr 25 18:41:00 +0000 2014,QUE EN PAZ DESCANSE VILANOVA. BARCELONA PA LANTE
459764023878103040,2257879428,refian yudapratama,0,5,,Fri Apr 25 18:41:00 +0000 2014,RT @ZonaHEBAT: BREAKING NEWS: Mantan pelatih Barcelona Tito Vilanova meninggal dunia di usia 45 tahun. http://t.co/sD5cCmRKuG
459764024700567552,572615248,Renato Gonçalves,238,258,Brasilia,Fri Apr 25 18:41:00 +0000 2014,Eu não me importei com a eliminação do Barcelona pro Bayern na temporada passada exatamente por causa dos 100 pontos na Liga com o Tito.
459764024784478208,257611496,PleaseFollowMeAustin,150,554,Berlin,Fri Apr 25 18:41:00 +0000 2014,@jona2santos and @thi_alcantara91 yesterday in Barcelona ¦¦ #JonaDosSantos #ThiagoAlcantara… http://t.co/O8Y7XB8ShQ
459764025136807936,1231120225,Judit Santos,118,174,,Fri Apr 25 18:41:00 +0000 2014,"RT @FCBarcelona: This Monday at eight o'clock in the evening, the funeral service for Tito Vilanova will be held at Barcelona Cathedral #Ti…"
459764025627541505,64006264,jessy,722,355,Santiago,Fri Apr 25 18:41:00 +0000 2014,"é lamentável ver torcedores do Real Madrid mangando da morte do Tito, só sinto desprezo"
459764025874972673,621731284,majno,95,312,Madrid,Fri Apr 25 18:41:00 +0000 2014,"RT @hermajoan: Después de 8 h de mediación UPM sigue queriendo cargarse el Conv metal Barcelona. ""Sí derechos no hay paz social"". #VagaMeta…"
459764026416054272,303083674,Mohamed GamGoum,70,21,,Fri Apr 25 18:41:00 +0000 2014,"RT @chelseafc: Jose Mourinho: 'Tito Vilanova’s passing is a sad day for football, for Barcelona and most importantly for his family and fri…"
459764026340155392,605243350,The Voice Of Garut,111,127,Jakarta,Fri Apr 25 18:41:00 +0000 2014,"Mantan Pelatih Barcelona, Tito Vilanova Meninggal Dunia http://t.co/2RufquCnkn"
459764026415673344,2241069528,Daniel  Perez JR,4,103,Atlantic Time (Canada),Fri Apr 25 18:41:00 +0000 2014,La conmovedora carta que escribió Tito Vilanova para despedirse del Barcelona http://t.co/TXAoLdq48Z
459764026596003840,117290898,onney hermawan,79,244,Pacific Time (US & Canada),Fri Apr 25 18:41:00 +0000 2014,RT @ZonaHEBAT: BREAKING NEWS: Mantan pelatih Barcelona Tito Vilanova meninggal dunia di usia 45 tahun. http://t.co/sD5cCmRKuG
459764026864848896,263419491,Luciano Contreras,91,560,Santiago,Fri Apr 25 18:41:00 +0000 2014,"RT @FCBarcelona: This Monday at eight o'clock in the evening, the funeral service for Tito Vilanova will be held at Barcelona Cathedral #Ti…"
459764027535937536,286946195,Juan Sebastián ,63,237,Eastern Time (US & Canada),Fri Apr 25 18:41:00 +0000 2014,El juego de Neymar no es para un equipo como el Barcelona.
459764027712102400,93650948,Fran Caamaño ,122,202,Athens,Fri Apr 25 18:41:00 +0000 2014,"@Dijochoeu Pois mira, se un tio de Barcelona, que nunca entablou unha palabra con el me di que nn lle da pena, deberíame sentir mal?"
459764027732676608,1406887080,Riant Widi,103,109,Bangkok,Fri Apr 25 18:41:00 +0000 2014,RT @ZonaHEBAT: BREAKING NEWS: Mantan pelatih Barcelona Tito Vilanova meninggal dunia di usia 45 tahun. http://t.co/sD5cCmRKuG
459764027938590720,389990880,Jordan Branch,1349,1258,London,Fri Apr 25 18:41:00 +0000 2014,"RT @FCBarcelona: This Monday at eight o'clock in the evening, the funeral service for Tito Vilanova will be held at Barcelona Cathedral #Ti…"
459764027858894848,162765816,Allison Bezerra,814,561,Brasilia,Fri Apr 25 18:41:00 +0000 2014,"RT @FCBarcelona: This Monday at eight o'clock in the evening, the funeral service for Tito Vilanova will be held at Barcelona Cathedral #Ti…"
459764027975933952,961640204,EL SIRORAWY,5314,359,Bangkok,Fri Apr 25 18:41:00 +0000 2014,"RT @chelseafc: Jose Mourinho: 'Tito Vilanova’s passing is a sad day for football, for Barcelona and most importantly for his family and fri…"
459764028064399361,1571418312,Antoine Thomas,14,183,Paris,Fri Apr 25 18:41:00 +0000 2014,RT @FCBarcelona: The FC Barcelona is in immense mourning. Tito Vilanova has died at the age of 45. May he rest in peace
459764028294721536,2293105093,Beat a Dead Hearse,5,10,,Fri Apr 25 18:41:01 +0000 2014,We got another one! http://t.co/mzepy10ozy @StanhopesCDP
459764028890308608,1157198120,banu armanto,20,41,,Fri Apr 25 18:41:01 +0000 2014,RT @ZonaHEBAT: BREAKING NEWS: Mantan pelatih Barcelona Tito Vilanova meninggal dunia di usia 45 tahun. http://t.co/sD5cCmRKuG
459764029246820352,369970815,M. Rizky Abdillah,118,117,,Fri Apr 25 18:41:01 +0000 2014,"RT @duniaSOCCER: #UpdateDS Eks Pelatih Barcelona, Tito Vilanova Mengembuskan Napas Terakhir http://t.co/zkLpC8WQPc"
459764030497112064,37525414,Roberta Cacciatore,356,313,,Fri Apr 25 18:41:01 +0000 2014,"RT @FCBarceIonaCAT: Gareth Bale (Real Madrid): ""R.I.P Tito Vilanova. My thoughts are with his family!"""
459764030652301312,285320167,PLEASE LUKE,9585,7481,Madrid,Fri Apr 25 18:41:01 +0000 2014,"@Luke5SOS 

Hey luke hemmings from 5sos
Please follow me
I've been trying for ages! 
I love u so much 

See u soon in Barcelona xx266"
459764030971060224,334137254,BK Matewe,8418,597,,Fri Apr 25 18:41:01 +0000 2014,"RT @FCBarcelona: This Monday at eight o'clock in the evening, the funeral service for Tito Vilanova will be held at Barcelona Cathedral #Ti…"
459764030719016960,1242694916,Bang Ujang,80,72,Beijing,Fri Apr 25 18:41:01 +0000 2014,RT @FCBarcelona: FC Barcelona will be opening a space for tributes in the main stand this Saturday from 9.00 am to 11.00 pm http://t.co/t3o…
459764031054962688,2151854985,CяiรtiαηLαMetяяα ,321,131,Amsterdam,Fri Apr 25 18:41:01 +0000 2014,"La conmovedora carta que escribió Tito Vilanova para despedirse del Barcelona: Tito Vilanova, ya exentrenador ... http://t.co/cIQqJbmlAL"
459764030744580096,1335382352,Martin Echeverria,63,145,,Fri Apr 25 18:41:01 +0000 2014,FIFA 14 iPhone/iPad - Real Sociedad vs. Real Madrid http://t.co/klYxRVndoM
459764031012618242,259302855,Fritzsar,247,223,Bangkok,Fri Apr 25 18:41:01 +0000 2014,RT @ZonaHEBAT: BREAKING NEWS: Mantan pelatih Barcelona Tito Vilanova meninggal dunia di usia 45 tahun. http://t.co/sD5cCmRKuG
459764032308662272,346373954,Ayrton Trindade,249,228,Atlantic Time (Canada),Fri Apr 25 18:41:01 +0000 2014,RT @FCBarcelona: The FC Barcelona is in immense mourning. Tito Vilanova has died at the age of 45. May he rest in peace
459764032661377024,419786767,MARIFE SANCHEZ,103,257,Paris,Fri Apr 25 18:41:02 +0000 2014,"RT @sport: Florentino Pérez envió su mensaje a Tito en nombre del Real Madrid 
http://t.co/8lrSgAIr07"
459764033588301824,458761859,KUETAFUETE,197,481,,Fri Apr 25 18:41:02 +0000 2014,"RT @SportYou: Mourinho: “Es un día triste para el fútbol, para el Barcelona y, lo más importante, para su familia y amigos”. http://t.co/N0…"
459764033365635072,728407243,yung Colin,548,271,Arizona,Fri Apr 25 18:41:02 +0000 2014,"RT @AntiqueFootball: Real Madrid’s Zinedine Zidane v Bayern's Stefan Effenberg in the Champions League semi final, 2002. http://t.co/xQk4A1…"
459764033659224064,1705997294,↙  - A∂am ∂aniiєℓ ™,1304,114,Atlantic Time (Canada),Fri Apr 25 18:41:02 +0000 2014,#Dalvinperez01 Real Madrid-Valencia: solo saben ganar: Real Madrid y Valencia se enfrentan est... http://t.co/GGvspk60AM #StreetAllStars
459764033982197760,442456079,JP,215,336,Bangkok,Fri Apr 25 18:41:02 +0000 2014,RT @FCBarcelona: FC Barcelona will be opening a space for tributes in the main stand this Saturday from 9.00 am to 11.00 pm http://t.co/t3o…
459764034665857025,1561930375,Fut7 Manzo,92,200,Eastern Time (US & Canada),Fri Apr 25 18:41:02 +0000 2014,RT @FCBarcelona_es: Luto inmenso en la familia del FC Barcelona: nos ha dejado Tito Vilanova a la edad de 45 años. Descanse en paz
459764035073114112,1128574837,Susana Diaz,517,704,,Fri Apr 25 18:41:02 +0000 2014,@asercaairlines el supervisor de Barcelona Víctor Vallenilla arremete contra los pasajeros que son CHavistas @NicolasMaduro @dcabellor
459764035747999744,2375261480,pantonainfo,30,27,Bangkok,Fri Apr 25 18:41:02 +0000 2014,"Mantan Pelatih Barcelona, Tito Vilanova Meninggal Dunia: Tito Vilanova menghembuskan nafas terakhir di usia 45 tahun. http://t.co/J3gbOopPO9"
459764035269849090,1895095050,Zinnia,169,133,,Fri Apr 25 18:41:02 +0000 2014,RT @FCBarcelona: The FC Barcelona is in immense mourning. Tito Vilanova has died at the age of 45. May he rest in peace
459764035693850624,282766049,Anam.,249,291,Central Time (US & Canada),Fri Apr 25 18:41:02 +0000 2014,“@FCBarcelona_es: Luto inmenso en la familia del FC Barcelona: nos ha dejado Tito Vilanova a la edad de 45 años. Descanse en paz”
459764035647709184,389990880,Jordan Branch,1349,1258,London,Fri Apr 25 18:41:02 +0000 2014,RT @FCBarcelona: FC Barcelona will be opening a space for tributes in the main stand this Saturday from 9.00 am to 11.00 pm http://t.co/t3o…
459764035961909248,627696642,danang,298,436,,Fri Apr 25 18:41:02 +0000 2014,RT @ZonaHEBAT: BREAKING NEWS: Mantan pelatih Barcelona Tito Vilanova meninggal dunia di usia 45 tahun. http://t.co/sD5cCmRKuG
459764036767580160,492458751,Marc Zamora 14,66,73,Amsterdam,Fri Apr 25 18:41:03 +0000 2014,"RT @_Futbolero_: Mourinho ""Es un día triste para el fútbol, para el Barcelona y, lo más importante, para su familia y amigos"". Así sí, Mou."
459764037958791168,367487996,Samuel Acosta ,257,178,Central America,Fri Apr 25 18:41:03 +0000 2014,RT @Futbool_Club: Comunicado del Real Madrid sobre el fallecimiento de Tito Vilanova. [@FutbolSocial ] http://t.co/eHfn84cBEa
459764038453723136,2172728954,amoidoloss!!!!!,118,481,Madrid,Fri Apr 25 18:41:03 +0000 2014,D.E.P TITO EL EXENTRENADOR DE BARCELONA
459764038331682816,237963118,DIEGO VITERI NUÑEZ,133,185,Madrid,Fri Apr 25 18:41:03 +0000 2014,viajando a Barcelona desde Ibiza Airport http://t.co/WSYla38hdJ
459764039002771456,339776702,Fajar,110,255,,Fri Apr 25 18:41:03 +0000 2014,RT @ZonaHEBAT: BREAKING NEWS: Mantan pelatih Barcelona Tito Vilanova meninggal dunia di usia 45 tahun. http://t.co/sD5cCmRKuG
459764039430590465,361839229,Fhajdlie Heinemann,221,210,Jakarta,Fri Apr 25 18:41:03 +0000 2014,"RT @FCBarcelona: This Monday at eight o'clock in the evening, the funeral service for Tito Vilanova will be held at Barcelona Cathedral #Ti…"
459764039825231874,2151854985,CяiรtiαηLαMetяяα ,321,131,Amsterdam,Fri Apr 25 18:41:03 +0000 2014,"La conmovedora carta que escribió Tito Vilanova para despedirse del Barcelona: Tito Vilanova, ya exentrenador ... http://t.co/S5LLUEet0R"
459764040425033728,232424104,The Po'et,840,787,London,Fri Apr 25 18:41:03 +0000 2014,RT @FCBarcelona: The FC Barcelona is in immense mourning. Tito Vilanova has died at the age of 45. May he rest in peace
459764040492150784,2358429085,Brikki.,386,455,Amsterdam,Fri Apr 25 18:41:03 +0000 2014,"RT @FCBarceIonaCAT: Gareth Bale (Real Madrid): ""R.I.P Tito Vilanova. My thoughts are with his family!"""
459764040852451328,624729253,ＭＩＬＬＥＲ             ڪ,21456,6205,Brasilia,Fri Apr 25 18:41:04 +0000 2014,"Mantan Pelatih Barcelona, Tito Vilanova Meninggal Dunia: Tito Vilanova menghembuskan nafas terakhir di usia 45 tahun. http://t.co/L7vYg0zLJ2"
459764039913316352,1104533528,Jesus Corral ,143,1314,,Fri Apr 25 18:41:03 +0000 2014,RT @Catradioesports: El #Barça anuncia la cerimònia religiosa per #TitoVilanova per dilluns a les 8h. Catedral de Barcelona #SempreTitoCR h…
459764041020215296,522126882,Yuuu,510,326,Jakarta,Fri Apr 25 18:41:04 +0000 2014,RT @ZonaHEBAT: BREAKING NEWS: Mantan pelatih Barcelona Tito Vilanova meninggal dunia di usia 45 tahun. http://t.co/sD5cCmRKuG
459764041293246464,147587736,edilma velandia,25,131,,Fri Apr 25 18:41:04 +0000 2014,RT @sport: Ceremonia religiosa por Tito el lunes en la catedral de Barcelona: http://t.co/uePrxHXu4p
459764041330618368,1317820525,M.Coronado,336,131,,Fri Apr 25 18:41:04 +0000 2014,"RT @FCBarcelona: This Monday at eight o'clock in the evening, the funeral service for Tito Vilanova will be held at Barcelona Cathedral #Ti…"
459764041616203776,402610079,Rec,361,57,,Fri Apr 25 18:41:04 +0000 2014,RT @VintageFooty: Tito Vilanova 1988-1990 @FCBarcelona Barcelona B http://t.co/EgckdTwtoc
459764041519337473,628170270,Miguel herrera,30,162,Hawaii,Fri Apr 25 18:41:04 +0000 2014,"fallece hoy el ex entrenador del barcelona ""tito vilanova"" http://t.co/T7l01nkn8s"
459764042153086976,299698833,Younes Lhadi,171,1240,Paris,Fri Apr 25 18:41:04 +0000 2014,RT @sport: Ceremonia religiosa por Tito el lunes en la catedral de Barcelona: http://t.co/uePrxHXu4p
459764042882875392,1227274734,OlveraMusic,50,26,Madrid,Fri Apr 25 18:41:04 +0000 2014,RT @ZarcortGame: Y llegué a Barcelona! http://t.co/IKaRhYYwu3
459764043235217408,303083674,Mohamed GamGoum,70,21,,Fri Apr 25 18:41:04 +0000 2014,RT @FCBarcelona: The FC Barcelona is in immense mourning. Tito Vilanova has died at the age of 45. May he rest in peace
459764043323281408,849601512,Ernesto Galindo ,127,295,,Fri Apr 25 18:41:04 +0000 2014,Temporada muy dificil para la familia del FC BARCELONA  que acaba de la peor manera posible .........#DEPTito  #NuncaTeOlvidaremos
459764043029307392,76989935,Faramuli Andiafri,606,341,Pacific Time (US & Canada),Fri Apr 25 18:41:04 +0000 2014,RT @ZonaHEBAT: BREAKING NEWS: Mantan pelatih Barcelona Tito Vilanova meninggal dunia di usia 45 tahun. http://t.co/sD5cCmRKuG
459764043260370944,569891619,simon isacsson,47,81,,Fri Apr 25 18:41:04 +0000 2014,"RT @FCBarcelona: Tito Vilanova, a life dedicated to FC Barcelona http://t.co/9UjfYoWGoH #TitoEtern http://t.co/iNl3iry7I5"
459764044141178881,1477907330,Milán,743,230,Athens,Fri Apr 25 18:41:04 +0000 2014,"RT @chelseafc: Jose Mourinho: 'Tito Vilanova’s passing is a sad day for football, for Barcelona and most importantly for his family and fri…"
459764044204093440,587418710,Winledger,485,1238,Caracas,Fri Apr 25 18:41:04 +0000 2014,"RT @notisoftline: Fallece Tito Vilanova, ex entrenador del Barcelona, al reacer en los problemas producidos por cáncer en la glándula parót…"
459764044380274689,221163688,Ricky Pulido♥,259,231,Bogota,Fri Apr 25 18:41:04 +0000 2014,RT @GolCaracol: Tito Vilanova murió a los 45 años: http://t.co/8MbeoSSfLw El cáncer se llevó al DT campeón con barcelona en 2013
459764045386506240,337845107,Katia Luciana†♥♫,871,1980,Brasilia,Fri Apr 25 18:41:05 +0000 2014,#QEPD  #TitoVilanova .!! #Barcelona ⚽🌹 Mis Pesames a Su Familia :(
459764045508132864,337786181,Carlos Tejeda,32,156,Central Time (US & Canada),Fri Apr 25 18:41:05 +0000 2014,RT @FutboolFichajes: Entrar en la historia de equipos tan grandes como el FC Barcelona es muy complicado. Tú lo has hecho. #DEPTito http://…
459764045865037824,216639630,Cristina Blanco,24,372,Greenland,Fri Apr 25 18:41:05 +0000 2014,"RT @antoniorozco: Esta noche esta un grande @PabloLopezMusic en BIKINI (Barcelona). Seguro que va a ser mágico.  Toda la suerte amigo mío, …"
459764046661554176,115118519,Mauricio,112,208,Mexico City,Fri Apr 25 18:41:05 +0000 2014,"RT @chelseafc: Jose Mourinho: 'Tito Vilanova’s passing is a sad day for football, for Barcelona and most importantly for his family and fri…"
459764046913622017,284497031,Xavier FCB ||*|| ,440,270,Madrid,Fri Apr 25 18:41:05 +0000 2014,"RT @FCBarcelona_cat: Dol immens a la família del FC Barcelona: ens ha deixat Tito Vilanova, a l’edat de 45 anys. Descansi en pau"
459764047127126016,1958690773,DEK!,62,75,,Fri Apr 25 18:41:05 +0000 2014,RT @ZonaHEBAT: BREAKING NEWS: Mantan pelatih Barcelona Tito Vilanova meninggal dunia di usia 45 tahun. http://t.co/sD5cCmRKuG
459764048104787968,164826113,thomas plumet,90,562,,Fri Apr 25 18:41:05 +0000 2014,RT @BangladeshFCB: Official: Barcelona announce that the funeral of former Barcelona coach Tito Vilanova will be on Monday at 8pm.
459764048347660288,2302462934,Sports Entertainment,481,347,,Fri Apr 25 18:41:05 +0000 2014,#soccer Former Barca coach Vilanova dies: Former Barcelona coach Tito Vilanova has died of throat cancer at the... http://t.co/uXPSRRyriq
459764048309911552,1969530786, ѕυρєяє ℓα ∂єяяσтα,7067,6592,Athens,Fri Apr 25 18:41:05 +0000 2014,( Olle_Jorgito) Real Madrid-Valencia: solo saben ganar: Real Madrid y Valencia se enfrentan es... http://t.co/PlUOGTF7Kc ( Olle_Jorgito)
459764048444522496,2180030901,F U T B O L E R O,114,59,,Fri Apr 25 18:41:05 +0000 2014,"RT @Futbol_Espanol: El 11 de mayo de 2013, el Barcelona se proclamó campeón de la Liga 2012-13 gracias al empate del Real Madrid. http://t.…"
459764049241051136,578632061,alhajjul mabrur,34,85,,Fri Apr 25 18:41:06 +0000 2014,RT @ZonaHEBAT: BREAKING NEWS: Mantan pelatih Barcelona Tito Vilanova meninggal dunia di usia 45 tahun. http://t.co/sD5cCmRKuG
459764049572810752,376920485,La Opinión Panamá,4218,566,Bogota,Fri Apr 25 18:41:06 +0000 2014,Fallece en Barcelona el ex entrenador del Barça 'Títo' Vilanova http://t.co/OtQAPLE0oE http://t.co/zjJruSHsQk
459764050264854528,448218775,Owennfifa,377,92,,Fri Apr 25 18:41:06 +0000 2014,I liked a @YouTube video from @darwenzz http://t.co/MkhU3ZrTIF FIFA 14 ULTIMATE TEAM | Road To Real Madrid | Episode 1 - IT
459764051481214976,92233722,☆Mr Westwood/Juice+☆,966,1394,London,Fri Apr 25 18:41:06 +0000 2014,Sad news that former Barcelona manager has passed away age 45 battle cancer #RIPTitoVilanova
459764051380535296,1912771807,Valera Noticias,2975,113,Caracas,Fri Apr 25 18:41:06 +0000 2014,Deportes: Barcelona y el fútbol lloran por la partida de Tito Vilanova - http://t.co/U1FLBFDyvj
459764051468627970,2449396183,Fanni ♫♪ ,51,175,Athens,Fri Apr 25 18:41:06 +0000 2014,"RT @FCBarcelona: This Monday at eight o'clock in the evening, the funeral service for Tito Vilanova will be held at Barcelona Cathedral #Ti…"
459764051942576128,85992588,Norma cuadros,984,710,Bogota,Fri Apr 25 18:41:06 +0000 2014,RT @blueviking: Ganó! Ganó Santiago! Kohlschreiber se retira y @ElGirald está en semis de Barcelona. Grande Santi!  #VamosporMas #ComboTenis
459764051753455616,445924468,Andrés Reyes ,726,672,Hawaii,Fri Apr 25 18:41:06 +0000 2014,Hoy descanzó en paz uno de los mejores entrenadores que el Barcelona tuvo! Gracias por las alegrías que nos diste Tito Vilanova! Visça Barça
459764052705964032,283684303,N.E.Garrastacho,303,485,Madrid,Fri Apr 25 18:41:06 +0000 2014,RT @sextaNoticias: El Barcelona habilitará un espacio de condolencias en el Camp Nou [VÍDEO] http://t.co/b29PCLrKt0
459764052777242624,835945141,lola ,19,96,Madrid,Fri Apr 25 18:41:06 +0000 2014,RT @FCBarcelona_es: Este lunes (20h) se celebrará en la Catedral de Barcelona la ceremonia religiosa en memoria de Tito Vilanova http://t.c…
459764052827185152,75579941,Dennis,229,152,Hong Kong,Fri Apr 25 18:41:06 +0000 2014,RT @FCBarcelona: The FC Barcelona is in immense mourning. Tito Vilanova has died at the age of 45. May he rest in peace http://t.co/HH3WX5g…
459764053251215360,2411532043,Todo FC Barcelona ,29,102,,Fri Apr 25 18:41:06 +0000 2014,"Fiorentina le pedirá al Barcelona 30M€ por el extremo o lateral diestro colombiano, Juan Guillermo Cuadrado."
459764053137584129,2257653547,Angga Guillotine,18,145,Bangkok,Fri Apr 25 18:41:06 +0000 2014,RT @ZonaHEBAT: BREAKING NEWS: Mantan pelatih Barcelona Tito Vilanova meninggal dunia di usia 45 tahun. http://t.co/sD5cCmRKuG
459764053511241729,1155413528,Daryl Ballard,150,319,,Fri Apr 25 18:41:07 +0000 2014,RT @FCBarcelona: The FC Barcelona is in immense mourning. Tito Vilanova has died at the age of 45. May he rest in peace
459764053544820736,604492420,Khan Husein,89,46,Tbilisi,Fri Apr 25 18:41:07 +0000 2014,"RT @chelseafc: Jose Mourinho: 'Tito Vilanova’s passing is a sad day for football, for Barcelona and most importantly for his family and fri…"
459764054236483584,290325096,Levina,302,279,Jakarta,Fri Apr 25 18:41:07 +0000 2014,RT @ZonaHEBAT: BREAKING NEWS: Mantan pelatih Barcelona Tito Vilanova meninggal dunia di usia 45 tahun. http://t.co/sD5cCmRKuG
459764055046373377,1086684548,lucia fernandez,216,1057,,Fri Apr 25 18:41:07 +0000 2014,RT @crisronalilove: Si Ozil vuelve a España va a hacer solo para volver al Real Madrid. Nunca se iría al Barcelona.
459764055763615745,846041330,Edu Herran,282,239,,Fri Apr 25 18:41:07 +0000 2014,@euroligaplus Real madrid-Olimpiakos PARTIDAZO
459764055990104064,166606216,OSCAR,92,313,Caracas,Fri Apr 25 18:41:07 +0000 2014,"RT @primercafe: Fallece Tito Vilanova, ex técnico del Barcelona http://t.co/H8htTYow7s"
459764056316837889,605401397,jen_fanfan,141,148,,Fri Apr 25 18:41:07 +0000 2014,RT @ZonaHEBAT: BREAKING NEWS: Mantan pelatih Barcelona Tito Vilanova meninggal dunia di usia 45 tahun. http://t.co/sD5cCmRKuG
459764056573108224,61580419,Incapable Hulk,89,81,,Fri Apr 25 18:41:07 +0000 2014,"Gutted to hear about Tito Vilanova, RIP #RIPTitoVilanova #barcelona"
459764056313069569,2220058649,Carliitos Lopez,33,25,,Fri Apr 25 18:41:07 +0000 2014,RT @FCBarcelona_es: Luto inmenso en la familia del FC Barcelona: nos ha dejado Tito Vilanova a la edad de 45 años. Descanse en paz
459764057185464321,925910538,pacochocolatero,42,195,,Fri Apr 25 18:41:07 +0000 2014,"RT @FCBarcelona_cat: Dol immens a la família del FC Barcelona: ens ha deixat Tito Vilanova, a l’edat de 45 anys. Descansi en pau"
459764057906892801,140305921,unai orobengoa cayon,51,341,,Fri Apr 25 18:41:08 +0000 2014,RT @FCBarcelona: The FC Barcelona is in immense mourning. Tito Vilanova has died at the age of 45. May he rest in peace http://t.co/HH3WX5g…
459764058137559040,80377603,Lank Frampard ,462,818,Quito,Fri Apr 25 18:41:08 +0000 2014,"RT @chelseafc: Jose Mourinho: 'Tito Vilanova’s passing is a sad day for football, for Barcelona and most importantly for his family and fri…"
459764058095620099,403475169,Arantxa Vazquez,193,333,Hawaii,Fri Apr 25 18:41:08 +0000 2014,RT @FCBarcelona_es: Luto inmenso en la familia del FC Barcelona: nos ha dejado Tito Vilanova a la edad de 45 años. Descanse en paz
459764058216869889,568009368,Irving Lomelí ☺,744,923,Eastern Time (US & Canada),Fri Apr 25 18:41:08 +0000 2014,"D.E.P Tito Vilanova, ex entrenador del Barcelona #ElFutbolEstaDeLuto #BarcelonaDeLuto http://t.co/mDTsfGRKxw"
459764058489511936,495437114,Dɑne,581,463,Bangkok,Fri Apr 25 18:41:08 +0000 2014,RT @Fantasikucom: Mantan Pelatih Barcelona Tito Vilanova Meninggal Dunia http://t.co/Jy1oat4sn7
459764058594357248,535715249,Double T,206,146,Hawaii,Fri Apr 25 18:41:08 +0000 2014,RT @FCBarcelona: The FC Barcelona is in immense mourning. Tito Vilanova has died at the age of 45. May he rest in peace
459764058695430144,293048724,Víctor vici,303,793,London,Fri Apr 25 18:41:08 +0000 2014,RT @Footy_WAGs: Real Madrid fans! http://t.co/TI80DYto5e
459764059282227200,1322110968,lita siregar,123,80,Bangkok,Fri Apr 25 18:41:08 +0000 2014,RT @ZonaHEBAT: BREAKING NEWS: Mantan pelatih Barcelona Tito Vilanova meninggal dunia di usia 45 tahun. http://t.co/sD5cCmRKuG
459764060129484800,1010119560,Renata Masciarelli,936,370,,Fri Apr 25 18:41:08 +0000 2014,RT @FCBarcelona: The FC Barcelona is in immense mourning. Tito Vilanova has died at the age of 45. May he rest in peace http://t.co/HH3WX5g…
459764060930981889,1660652444,SIFISO SFRIGEN,39,168,,Fri Apr 25 18:41:08 +0000 2014,RT @FCBarcelona: The FC Barcelona is in immense mourning. Tito Vilanova has died at the age of 45. May he rest in peace
459764061119741952,263869209,eloin oviedo ,522,845,,Fri Apr 25 18:41:08 +0000 2014,"RT @AlRangelS: En 4 años de Santos empeoró Buenaventura, pero su vocero dice que en 7 años será como Barcelona; el cinismo y el mal ejemplo…"
459764061178052608,1543021568,Tennis Mad Tweets,51,44,,Fri Apr 25 18:41:08 +0000 2014,Almagro shocks Nadal: World No 1 Rafael Nadal suffered his first defeat at the Barcelona Open since 20... http://t.co/KhgnFIoyAL #tennis
459764061249732608,252903841,Karyme,103,70,Central Time (US & Canada),Fri Apr 25 18:41:08 +0000 2014,"RT @Futbol_ahora: Mourinho ""Es un día triste para el fútbol,para el Barcelona y lo más importante para su familia y amigos"" #EternoTito htt…"
459764061140316160,534028925,Josuleño,229,431,Central Time (US & Canada),Fri Apr 25 18:41:08 +0000 2014,Es un día triste para el futbol y para Barcelona: Mourinho http://t.co/YvSgoGHFLU
459764061295501312,1197713064,♥☆°°βŘẸŇĎÃ°°☆♥,339,306,Athens,Fri Apr 25 18:41:08 +0000 2014,( #Brendalis ) Real Madrid-Valencia: solo saben ganar: Real Madrid y Valencia se enfrentan ... http://t.co/TmZwlyZtjf ( Moises_TaylorG )
459764061677187072,500404630,BOIXOSNOIS INDONESIA,1968,156,Bangkok,Fri Apr 25 18:41:08 +0000 2014,"Via @Indomanutd_TGR: R.I.P Tito Vilanova ex-coach Barcelona *pray*"" | Gracias"
459764061110943744,76836382,VICTOR VALERA,46,399,Caracas,Fri Apr 25 18:41:08 +0000 2014,RT @la_patilla: La conmovedora carta que escribió Tito Vilanova para despedirse del Barcelona http://t.co/YmumkZ9MLs
459764061769433088,414896244,      IG;Bryan_Starz,7253,2981,La Paz,Fri Apr 25 18:41:08 +0000 2014,(#Bryan_Starz) La conmovedora carta que escribió Tito Vilanova para despedirse del Barcelona http://t.co/9Ha9DvTvpD (#Bryan_Starz)
459764062600323072,408407635,Chris Boxx,184,115,,Fri Apr 25 18:41:09 +0000 2014,RT @TibsNews: Former Barcelona manager Tito Vilanova has died at the age of 45 after battling throat cancer @FCBarcelona have confirmed. RI…
459764062725758977,1590822036,SPOR GÜNDEMİ,708,147,Athens,Fri Apr 25 18:41:09 +0000 2014,THY EUROLEAGUE // REAL MADRİD - OLYMPİAKOS (21.45) NTVSPOR
459764061862125568,2158088211,TrustIssues,113,124,,Fri Apr 25 18:41:09 +0000 2014,"RT @FCBarcelona: Giovani dos Santos and Joan Román, the FC Barcelona seal at Villarreal http://t.co/dw338HLJTI http://t.co/OHMrmSjaWb"
459764062352453632,823071379,SR.iing4,163,204,Bangkok,Fri Apr 25 18:41:09 +0000 2014,RT @ZonaHEBAT: BREAKING NEWS: Mantan pelatih Barcelona Tito Vilanova meninggal dunia di usia 45 tahun. http://t.co/sD5cCmRKuG
